time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-12-10T02:46:26.547Z,60.6951,-150.2335,44,1.6,ml,,,,0.47,ak,ak023fsyc5zt,2023-12-22T04:45:28.624Z,"31 km NW of Cooper Landing, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-10T01:48:31.092Z,59.7895,-153.1137,101.1,1.9,ml,,,,0.35,ak,ak023fsxr66b,2023-12-22T04:45:28.180Z,"55 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-09T22:20:30.421Z,60.2969,-152.6158,99.4,1.7,ml,,,,0.35,ak,ak023frmjxcy,2023-12-21T01:44:11.803Z,"59 km WNW of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-09T21:58:02.829Z,60.6625,-150.7076,43,2.4,ml,,,,0.63,ak,ak023frm6krz,2024-02-10T23:47:47.040Z,"14 km NNE of Sterling, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-09T19:26:16.190Z,58.2913333333333,-154.979,2.56,-0.52,ml,7,202,,0.08,av,av91123993,2023-12-11T21:32:11.340Z,"86 km NNW of Karluk, Alaska",earthquake,0.59,0.37,0.352193262545855,7,reviewed,av,av
2023-12-09T17:02:27.926Z,59.7375,-153.5886,129.4,2,ml,,,,0.54,ak,ak023frjgw94,2023-12-21T01:44:11.011Z,"29 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-09T16:28:35.339Z,59.9676,-153.4255,137,2.1,ml,,,,0.54,ak,ak023frj11u5,2023-12-21T01:44:10.812Z,"43 km ENE of Pedro Bay, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2023-12-09T15:56:18.535Z,60.2092,-153.1867,146.8,3.3,ml,,,,0.71,ak,ak023frilkvn,2024-02-10T23:47:46.040Z,"62 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-09T15:33:26.890Z,60.0215,-153.101333333333,3.39,-0.69,ml,5,125,,0.06,av,av92149391,2023-12-11T20:55:54.780Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.37,1,0.276429000618014,5,reviewed,av,av
2023-12-09T15:26:26.090Z,60.5705,-152.613,8.17,-0.53,ml,6,148,,0.06,av,av91123978,2023-12-11T21:02:31.650Z,"71 km W of Salamatof, Alaska",earthquake,0.36,0.69,0.195713021265932,6,reviewed,av,av
2023-12-09T14:54:50.593Z,60.7354,-151.9787,80.8,1.8,ml,,,,0.54,ak,ak023frhzses,2023-12-21T01:44:04.126Z,"37 km W of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-09T13:31:22.874Z,60.0259,-151.9985,79,1.8,ml,,,,0.52,ak,ak023frh9d7j,2023-12-21T01:44:09.986Z,"17 km WNW of Happy Valley, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-09T12:22:57.963Z,57.5528,-154.8537,73.4,2,ml,,,,0.23,ak,ak023frgm2v8,2023-12-21T01:44:09.185Z,"23 km W of Karluk, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-12-09T11:01:20.460Z,60.0378333333333,-153.073166666667,0.81,-0.5,ml,4,160,,0.11,av,av92149261,2023-12-11T20:17:42.800Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.41,1.21,0.297423440510934,4,reviewed,av,av
2023-12-09T10:41:34.506Z,59.9292,-153.8214,145.8,2.1,ml,,,,0.36,ak,ak023frfj8ga,2023-12-22T15:16:04.791Z,"22 km NE of Pedro Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-12-09T08:04:27.205Z,60.2987,-152.6153,96.8,1.7,ml,,,,0.29,ak,ak023fre4dxj,2023-12-22T15:15:59.580Z,"59 km WNW of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-09T08:02:36.756Z,59.8812,-152.4256,71.4,1.6,ml,,,,0.22,ak,ak023fre40hn,2023-12-22T15:16:04.207Z,"35 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-09T06:50:44.196Z,60.0455,-153.0815,2.1,1.7,ml,,,,0.74,ak,ak023frd7g8b,2023-12-22T15:15:58.371Z,"64 km ENE of Pedro Bay, Alaska",earthquake,,0,,,reviewed,ak,ak
2023-12-09T06:47:03.330Z,59.8853,-152.7953,83.5,1.6,ml,,,,0.41,ak,ak023frd6px9,2023-12-22T15:16:03.422Z,"55 km WNW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-09T06:27:30.002Z,59.4651,-152.8075,80.2,1.7,ml,,,,0.36,ak,ak023frd2hns,2023-12-22T15:16:03.201Z,"51 km WNW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-09T06:17:13.244Z,60.4297,-153.1208,131,1.9,ml,,,,0.39,ak,ak023frd0b7g,2023-12-22T15:16:02.985Z,"70 km ENE of Port Alsworth, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-09T05:56:58.291Z,59.9321,-153.4156,142.9,1.9,ml,,,,0.45,ak,ak023frcnc05,2023-12-22T15:16:02.771Z,"41 km ENE of Pedro Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-09T05:37:44.838Z,59.545,-153.0577,96.7,1.6,ml,,,,0.28,ak,ak023frcj8cz,2023-12-22T15:16:02.572Z,"64 km ESE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-09T05:05:21.920Z,59.359,-153.431833333333,-0.17,0.41,ml,4,173,,0.16,av,av92149031,2023-12-11T01:43:25.290Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.34,0.17,0.126669217193813,4,reviewed,av,av
2023-12-09T04:55:47.300Z,60.029,-153.110166666667,2.76,-0.79,ml,4,199,,0.16,av,av92149016,2023-12-11T22:25:12.980Z,"61 km ENE of Pedro Bay, Alaska",earthquake,0.82,1.96,0.179111159000038,4,reviewed,av,av
2023-12-09T04:52:59.584Z,59.9144,-151.0824,50,1.6,ml,,,,0.45,ak,ak023frc11l1,2023-12-22T15:15:57.976Z,"9 km NW of Fox River, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-09T04:51:49.955Z,60.3542,-152.4788,99.3,1.7,ml,,,,0.58,ak,ak023frc0ta8,2023-12-22T15:15:57.747Z,"56 km NW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-09T04:40:31.674Z,60.8835,-151.6081,72.7,1.5,ml,,,,0.39,ak,ak023frbyets,2023-12-22T15:15:57.536Z,"27 km NW of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-09T03:53:18.808Z,59.676,-152.1451,65.1,1.5,ml,,,,0.32,ak,ak023frbfqjz,2023-12-22T15:15:56.217Z,"20 km WSW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-09T03:12:35.894Z,59.5764,-152.8294,80.3,1.8,ml,,,,0.59,ak,ak023frb6zib,2023-12-22T15:15:55.605Z,"57 km WNW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-09T00:37:21.357Z,59.8648,-152.3665,70.5,1.4,ml,,,,0.32,ak,ak023fr9k0iv,2023-12-22T15:16:01.529Z,"31 km WNW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-09T00:37:18.040Z,57.8912,-154.8279,68.2,1.8,ml,,,,0.4,ak,ak023fr9k0a4,2023-12-22T15:15:53.899Z,"42 km NNW of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-08T23:46:42.946Z,59.79,-151.3602,39.3,1.6,ml,,,,0.52,ak,ak023fpzrm0g,2023-12-22T17:41:36.921Z,"7 km NNW of Fritz Creek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-08T22:43:02.200Z,59.7784,-152.6682,80.9,1.8,ml,,,,0.43,ak,ak023fpz5g4a,2023-12-22T17:41:35.872Z,"47 km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-08T22:36:02.931Z,60.7184,-151.7596,68.9,1.6,ml,,,,0.56,ak,ak023fpz3yfo,2023-12-22T17:41:35.447Z,"25 km W of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-08T22:11:03.392Z,60.0474,-151.5472,12.4,1,ml,,,,0.44,ak,ak023fpyylc3,2023-12-22T17:41:42.822Z,"6 km E of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-08T22:09:31.670Z,60.1813,-152.3801,83.7,1.6,ml,,,,0.55,ak,ak023fpyy867,2023-12-22T17:41:34.829Z,"42 km WNW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-08T22:08:49.900Z,60.2206,-153.0569,114.2,1.6,ml,,,,0.25,ak,ak023fpyy1ry,2023-12-22T17:41:42.616Z,"69 km E of Port Alsworth, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-08T20:50:39.281Z,59.8292,-153.0197,98.3,1.7,ml,,,,0.26,ak,ak023fpy05tk,2023-12-22T17:41:41.797Z,"61 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-08T19:55:05.104Z,60.054,-153.2964,124.2,1.8,ml,,,,0.31,ak,ak023fpxfq3e,2023-12-22T17:41:33.027Z,"54 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-08T18:44:02.371Z,60.085,-150.5811,15.3,1.1,ml,,,,0.59,ak,ak023fpwrxgt,2023-12-22T17:41:40.613Z,"32 km NE of Fox River, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2023-12-08T18:37:56.490Z,60.05,-153.103166666667,-1.33,-0.55,ml,5,132,,0.06,av,av92148631,2023-12-09T02:57:49.990Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.39,3.73,0.290075446735042,5,reviewed,av,av
2023-12-08T18:29:40.962Z,60.1697,-153.1053,126.6,1.8,ml,,,,0.24,ak,ak023fpwospc,2023-12-22T17:41:40.404Z,"67 km E of Port Alsworth, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-08T18:24:43.264Z,60.7764,-150.9423,20,1.3,ml,,,,0.66,ak,ak023fpwnqau,2023-12-22T17:41:40.204Z,"21 km ENE of Nikiski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-08T17:30:54.650Z,59.1428,-152.5264,67.4,1.6,ml,,,,0.42,ak,ak023fpw3lvd,2023-12-22T17:41:40.006Z,"41 km SW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-08T17:30:51.497Z,60.1713,-151.2559,8.3,1.3,ml,,,,0.84,ak,ak023fpw3lml,2023-12-22T17:41:39.796Z,"10 km SE of Clam Gulch, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-08T17:22:52.364Z,60.4156,-150.9643,43.9,1.4,ml,,,,0.33,ak,ak023fpw1vys,2023-12-22T17:41:39.561Z,"9 km SSE of Soldotna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-08T14:23:34.600Z,58.4976666666667,-154.4745,4.88,0.29,ml,8,298,,0.21,av,av91123868,2023-12-09T02:16:08.640Z,"103 km N of Karluk, Alaska",earthquake,1.22,0.89,0.278763443079657,8,reviewed,av,av
2023-12-08T13:25:55.930Z,59.0387,-152.6323,58.3,1.6,ml,,,,0.42,ak,ak023fptosyx,2023-12-22T17:41:37.761Z,"53 km SW of Nanwalek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-08T13:20:52.114Z,60.7231,-150.5451,47.1,1.6,ml,,,,0.38,ak,ak023fptnq23,2023-12-22T17:41:28.789Z,"23 km SSE of Point Possession, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-08T09:33:18.745Z,59.0519,-152.6813,50.9,1.7,ml,,,,0.84,ak,ak023fprcpeq,2023-12-22T00:37:20.377Z,"55 km SW of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-08T07:07:11.620Z,59.9147,-153.5423,125.1,2,ml,,,,0.62,ak,ak023fpq08zl,2023-12-22T00:37:14.031Z,"34 km ENE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-08T06:45:13.037Z,60.7188,-150.9277,61.8,1.4,ml,,,,0.45,ak,ak023fppmyqv,2023-12-22T00:37:19.738Z,"19 km E of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-08T06:29:56.395Z,59.2213,-152.7127,69.7,2.2,ml,,,,0.49,ak,ak023fppjmm7,2023-12-22T00:37:13.356Z,"47 km WSW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-08T05:44:56.390Z,60.0483333333333,-153.0385,0.68,-0.72,ml,5,216,,0.1,av,av92148081,2023-12-08T22:49:43.480Z,"66 km ENE of Pedro Bay, Alaska",earthquake,0.48,0.26,0.12310396958018,4,reviewed,av,av
2023-12-08T05:38:19.564Z,60.1231,-152.8442,105.5,1.7,ml,,,,0.4,ak,ak023fpp01ms,2023-12-22T00:37:18.703Z,"65 km WNW of Happy Valley, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-08T05:32:53.523Z,59.8914,-152.4018,74.6,1.6,ml,,,,0.73,ak,ak023fpoytyg,2023-12-22T00:37:18.488Z,"34 km WNW of Anchor Point, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-08T05:01:33.497Z,60.8899,-150.6271,40.7,1.8,ml,,,,0.66,ak,ak023fpos55u,2023-12-22T00:37:12.280Z,"4 km SE of Point Possession, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-08T05:00:28.280Z,60.047,-153.052,-2.24,-0.57,ml,5,180,,0.07,av,av92148041,2023-12-08T22:45:37.150Z,"65 km ENE of Pedro Bay, Alaska",earthquake,0.5,1.59,0.393206253355485,5,reviewed,av,av
2023-12-08T04:18:13.080Z,60.0864,-152.5177,89.6,2.2,ml,,,,0.51,ak,ak023fpoab2p,2024-02-10T23:47:42.040Z,"46 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-08T04:05:58.560Z,60.5868,-152.1961,83.6,1.8,ml,,,,0.49,ak,ak023fpo7mc9,2023-12-22T00:37:11.391Z,"48 km W of Salamatof, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-08T03:50:23.460Z,59.3595,-153.434333333333,-0.53,0.78,ml,6,93,,0.08,av,av92147941,2023-12-08T22:27:20.870Z,"60 km SE of Pedro Bay, Alaska",earthquake,0.14,0.13,0.113844757613022,6,reviewed,av,av
2023-12-08T02:00:40.340Z,60.0258333333333,-153.0275,4.73,-0.34,ml,4,183,,0.07,av,av92147861,2023-12-08T21:13:17.250Z,"65 km ENE of Pedro Bay, Alaska",earthquake,1.14,0.7,0.27216770523183,4,reviewed,av,av
2023-12-08T01:19:33.044Z,60.5041,-152.0266,74.3,1.9,ml,,,,0.56,ak,ak023fpmi9m6,2023-12-22T00:37:10.383Z,"40 km WSW of Salamatof, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-08T00:54:17.580Z,58.7383333333333,-153.815,6.24,0.5,ml,4,333,,0.09,av,av91123788,2023-12-08T20:25:58.270Z,"92 km NW of Aleneva, Alaska",earthquake,2.05,0.9,0.264939485038927,4,reviewed,av,av
2023-12-07T23:51:48.320Z,60.6731,-152.1296,89.2,1.9,ml,,,,0.5,ak,ak023foc9b42,2023-12-21T22:42:47.579Z,"44 km W of Salamatof, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-07T23:37:28.212Z,60.9562,-150.714,35.3,1.6,ml,,,,0.69,ak,ak023foc6awo,2023-12-21T22:42:47.070Z,"3 km NNW of Point Possession, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-12-07T23:11:23.190Z,59.9997,-153.4227,146.5,2.2,ml,,,,0.47,ak,ak023foc0pz3,2023-12-21T22:42:54.992Z,"44 km ENE of Pedro Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-07T22:47:56.124Z,59.9144,-152.8476,96.1,1.8,ml,,,,0.52,ak,ak023fobn2os,2023-12-21T22:42:54.579Z,"58 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-07T22:16:24.682Z,60.7256,-152.6353,125.3,1.9,ml,,,,0.56,ak,ak023fobgd2c,2023-12-21T22:42:54.179Z,"72 km W of Salamatof, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-07T22:05:40.996Z,60.2637,-152.9916,140.4,2.1,ml,,,,0.64,ak,ak023fobe1g3,2023-12-21T22:42:53.973Z,"73 km E of Port Alsworth, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-07T21:08:09.568Z,60.4629,-152.9708,124.3,1.9,ml,,,,0.8,ak,ak023foat6kc,2023-12-21T22:42:53.319Z,"79 km ENE of Port Alsworth, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-07T19:39:23.478Z,60.0106,-151.6355,65.5,1.6,ml,,,,0.54,ak,ak023fo9szmj,2023-12-21T22:42:52.656Z,"4 km SSE of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-07T19:07:14.971Z,59.565,-153.3832,110.3,2.3,ml,,,,0.47,ak,ak023fo9lznn,2023-12-21T22:42:44.567Z,"47 km ESE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-07T17:55:17.277Z,60.0913,-152.529,97.4,1.7,ml,,,,0.23,ak,ak023fo8pje7,2023-12-21T22:42:51.848Z,"47 km WNW of Happy Valley, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-12-07T15:53:47.298Z,60.6042,-151.9255,94.6,1.8,ml,,,,0.49,ak,ak023fo7ib1m,2023-12-21T22:42:41.856Z,"33 km W of Salamatof, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-07T15:45:20.967Z,59.0775,-151.7803,13.8,1.6,ml,,,,0.75,ak,ak023fo7gjb4,2023-12-21T22:42:50.638Z,"30 km S of Port Graham, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-07T15:09:26.171Z,59.4378,-152.9315,78.3,1.5,ml,,,,0.32,ak,ak023fo78txl,2023-12-21T22:42:50.437Z,"58 km W of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-07T15:03:03.061Z,59.9947,-152.1237,59.7,1.4,ml,,,,0.69,ak,ak023fo77huq,2023-12-21T22:42:50.223Z,"22 km WNW of Happy Valley, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-07T14:05:26.878Z,60.5296,-150.853,24.6,1.3,ml,,,,0.58,ak,ak023fo6mjin,2023-12-21T22:42:49.814Z,"4 km W of Sterling, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-07T13:27:04.627Z,60.0333,-152.797,107.5,1.9,ml,,,,0.4,ak,ak023fo65rxt,2023-12-21T22:42:40.496Z,"60 km W of Happy Valley, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-07T13:10:50.620Z,58.8772,-151.1309,42,3,ml,,,,0.73,ak,ak023fo628g5,2024-02-10T23:47:40.040Z,"66 km SE of Port Graham, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-07T12:11:45.937Z,59.6614,-152.8361,91.9,1.8,ml,,,,0.44,ak,ak023fo5gz82,2023-12-21T22:42:39.688Z,"57 km WSW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-07T11:57:50.589Z,59.4131,-152.8799,95.7,1.8,ml,,,,0.46,ak,ak023fo55frm,2023-12-20T02:51:01.092Z,"54 km W of Nanwalek, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-07T11:22:16.550Z,60.0553333333333,-153.0545,2.32,-0.68,ml,4,220,,0.09,av,av92147261,2023-12-08T02:23:00.920Z,"65 km ENE of Pedro Bay, Alaska",earthquake,0.72,0.76,0.291344853210498,4,reviewed,av,av
2023-12-07T11:13:28.374Z,60.3544,-152.3577,87.2,1.8,ml,,,,0.62,ak,ak023fo4vyj7,2023-12-20T02:50:54.177Z,"51 km NW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-07T11:07:13.950Z,60.0488333333333,-153.074166666667,2.57,-0.46,ml,4,183,,0.14,av,av92147226,2023-12-08T02:20:59.430Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.84,1.26,0.276584266333606,4,reviewed,av,av
2023-12-07T10:35:45.826Z,58.4708,-153.7298,87.7,1.8,ml,,,,0.76,ak,ak023fo4fa1i,2023-12-20T02:51:00.257Z,"66 km NW of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-07T10:33:57.155Z,60.1722,-152.9003,103.9,1.6,ml,,,,0.63,ak,ak023fo4evhf,2023-12-20T02:51:00.062Z,"69 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-07T10:27:30.503Z,60.0871,-152.8833,110.5,2.2,ml,,,,0.54,ak,ak023fo4dj21,2023-12-20T02:50:53.018Z,"66 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-07T09:36:43.461Z,59.8894,-153.2883,126,2.1,ml,,,,0.54,ak,ak023fo3u1wc,2023-12-20T02:50:52.750Z,"47 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-07T07:58:03.080Z,58.4838333333333,-154.399166666667,4,0.63,ml,6,305,,0.18,av,av91123718,2023-12-08T01:39:25.590Z,"99 km WNW of Aleneva, Alaska",earthquake,1.01,1.5,0.197788110572425,6,reviewed,av,av
2023-12-07T07:56:27.930Z,58.3733333333333,-154.7785,3.14,-0.09,ml,7,196,,0.15,av,av91123713,2023-12-08T01:16:01.780Z,"91 km NNW of Karluk, Alaska",earthquake,1.19,0.51,0.263712649468302,7,reviewed,av,av
2023-12-07T07:41:42.479Z,58.6813,-153.7799,14.8,1.4,ml,,,,0.66,ak,ak023fo2o9eg,2023-12-20T02:50:51.282Z,"85 km NW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-07T07:12:38.282Z,58.6727,-153.7129,0.6,1.4,ml,,,,0.73,ak,ak023fo2i16c,2023-12-20T02:50:57.397Z,"82 km NW of Aleneva, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-12-07T05:54:33.519Z,58.4741,-154.4335,3.6,1.2,ml,,,,0.55,ak,ak023fo1k5qm,2023-12-20T17:46:16.731Z,"100 km WNW of Aleneva, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-07T05:50:56.620Z,60.5108333333333,-152.909,6.09,0.31,ml,5,159,,0.09,av,av91123703,2023-12-08T00:22:48.620Z,"84 km ENE of Port Alsworth, Alaska",earthquake,0.39,1.02,0.170509996631274,5,reviewed,av,av
2023-12-07T05:27:58.080Z,59.0046,-153.9517,96.7,1.8,ml,,,,0.75,ak,ak023fo1ef8g,2023-12-20T02:50:56.389Z,"67 km SE of Kokhanok, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-07T04:33:53.750Z,58.4841666666667,-154.494166666667,4.82,0.1,ml,9,296,,0.15,av,av91123693,2023-12-08T00:04:28.400Z,"101 km N of Karluk, Alaska",earthquake,0.75,0.55,0.196862764481628,9,reviewed,av,av
2023-12-07T04:07:13.650Z,58.3631666666667,-154.7525,5.57,0.02,ml,7,209,,0.09,av,av91123688,2023-12-07T23:58:14.770Z,"90 km NNW of Karluk, Alaska",earthquake,0.71,0.45,0.218496266900646,7,reviewed,av,av
2023-12-07T02:57:27.077Z,58.9215,-154.3607,121.7,4.3,ml,,,,0.73,ak,ak023fnzshe1,2024-02-10T23:47:39.040Z,"62 km SSE of Kokhanok, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-07T02:42:59.995Z,58.3642,-154.7271,5.7,1.1,ml,,,,0.56,ak,ak023fnzpfes,2023-12-20T17:46:15.839Z,"90 km N of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-07T01:11:31.097Z,59.3722,-153.2205,105.5,1.7,ml,,,,0.44,ak,ak023fnyx79x,2023-12-20T02:50:55.235Z,"68 km SE of Pedro Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-07T00:24:15.907Z,59.7207,-153.1686,102.3,2.1,ml,,,,0.52,ak,ak023fnyeirv,2023-12-20T02:50:47.281Z,"53 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-06T22:59:39.489Z,59.9712,-153.133,115.3,1.9,ml,,,,0.38,ak,ak023fmo69q8,2023-12-20T00:26:27.440Z,"58 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-06T21:31:11.829Z,57.6724,-154.4709,42.5,3,ml,,,,0.55,ak,ak023fmnerno,2024-02-10T23:47:39.040Z,"11 km N of Karluk, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-06T20:37:29.995Z,58.8162,-152.0509,46,2,ml,,,,0.57,ak,ak023fmmunt3,2023-12-20T00:26:30.253Z,"60 km S of Nanwalek, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-06T20:18:24.033Z,60.2866,-153.1835,129.8,2.4,ml,,,,0.61,ak,ak023fmmqkof,2024-02-10T23:47:39.040Z,"63 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-06T17:16:03.420Z,58.5098333333333,-154.4745,4.69,0.45,ml,7,297,,0.2,av,av91123588,2023-12-07T20:02:40.270Z,"104 km WNW of Aleneva, Alaska",earthquake,1.19,0.55,0.213838119177246,7,reviewed,av,av
2023-12-06T14:23:45.144Z,59.7212,-152.7696,86.3,1.9,ml,,,,0.36,ak,ak023fmj73bm,2023-12-20T00:26:28.319Z,"53 km W of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-06T14:15:22.447Z,60.6243,-152.0247,75.8,1.7,ml,,,,0.52,ak,ak023fmj5bsk,2023-12-20T00:26:24.022Z,"38 km W of Salamatof, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-06T12:08:26.326Z,59.3164,-152.0953,57.4,2,ml,,,,0.47,ak,ak023fmhwyud,2023-12-20T00:26:22.944Z,"10 km WSW of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-06T10:45:26.839Z,57.2709,-153.6857,43,2,ml,,,,0.31,ak,ak023fmgy18r,2023-12-20T19:27:40.391Z,"24 km WNW of Old Harbor, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2023-12-06T10:43:32.429Z,60.0234,-152.8811,99.6,1.7,ml,,,,0.32,ak,ak023fmgxm8q,2023-12-20T19:27:41.593Z,"64 km W of Happy Valley, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-06T10:39:20.009Z,58.6904,-153.6986,8,1.8,ml,,,,0.57,ak,ak023fmgwqx0,2023-12-20T19:27:36.780Z,"84 km NNW of Aleneva, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-06T08:47:45.320Z,58.4808333333333,-154.379,2.88,0.6,ml,6,237,,0.2,av,av91123558,2023-12-07T04:03:09.400Z,"Alaska Peninsula",earthquake,1.04,2.81,0.216064351602256,6,reviewed,av,av
2023-12-06T08:41:21.004Z,59.4348,-153.258,94.9,1.8,ml,,,,0.31,ak,ak023fmfqapw,2023-12-20T19:27:41.207Z,"61 km SE of Pedro Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
